1.37036E+12;0;0;0;0
1.37036E+12;0;0;0;96
1.37036E+12;0;0;0;192
1.37036E+12;0;0;0;288
1.37036E+12;0;0;0;384
1.37036E+12;0;0;0;480
1.37036E+12;0;0;0;576
1.37036E+12;0;0;0;672
1.37036E+12;0;0;0;768
1.37036E+12;0;0;128;0
1.37036E+12;0;0;128;96
1.37036E+12;0;0;128;192
1.37036E+12;0;0;128;288
1.37036E+12;0;0;128;384
1.37036E+12;0;0;128;480
1.37036E+12;0;0;128;576
1.37036E+12;0;0;128;672
1.37036E+12;0;0;128;768
1.37036E+12;0;0;256;0
1.37036E+12;0;0;256;96
1.37036E+12;0;0;256;192
1.37036E+12;0;0;256;288
1.37036E+12;0;0;256;384
1.37036E+12;0;0;256;480
1.37036E+12;0;0;256;576
1.37036E+12;0;0;256;672
1.37036E+12;0;0;256;768
1.37036E+12;0;0;384;0
1.37036E+12;0;0;384;96
1.37036E+12;0;0;384;192
1.37036E+12;0;0;384;288
1.37036E+12;0;0;384;384
1.37036E+12;0;0;384;480
1.37036E+12;0;0;384;576
1.37036E+12;0;0;384;672
1.37036E+12;0;0;384;768
1.37036E+12;0;0;512;0
1.37036E+12;0;0;512;96
1.37036E+12;0;0;512;192
1.37036E+12;0;0;512;288
1.37036E+12;0;0;512;384
1.37036E+12;0;0;512;480
1.37036E+12;0;0;512;576
1.37036E+12;0;0;512;672
1.37036E+12;0;0;512;768
1.37036E+12;0;0;640;0
1.37036E+12;0;0;640;96
1.37036E+12;0;0;640;192
1.37036E+12;0;0;640;288
1.37036E+12;0;0;640;384
1.37036E+12;0;0;640;480
1.37036E+12;0;0;640;576
1.37036E+12;0;0;640;672
1.37036E+12;0;0;640;768
1.37036E+12;0;0;768;0
1.37036E+12;0;0;768;96
1.37036E+12;0;0;768;192
1.37036E+12;0;0;768;288
1.37036E+12;0;0;768;384
1.37036E+12;0;0;768;480
1.37036E+12;0;0;768;576
1.37036E+12;0;0;768;672
1.37036E+12;0;0;768;768
1.37036E+12;0;0;896;0
1.37036E+12;0;0;896;96
1.37036E+12;0;0;896;192
1.37036E+12;0;0;896;288
1.37036E+12;0;0;896;384
1.37036E+12;0;0;896;480
1.37036E+12;0;0;896;576
1.37036E+12;0;0;896;672
1.37036E+12;0;0;896;768
1.37036E+12;0;0;1024;0
1.37036E+12;0;0;1024;96
1.37036E+12;0;0;1024;192
1.37036E+12;0;0;1024;288
1.37036E+12;0;0;1024;384
1.37036E+12;0;0;1024;480
1.37036E+12;0;0;1024;576
1.37036E+12;0;0;1024;672
1.37036E+12;0;0;1024;768
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;0;0;;
1.37036E+12;3;3;;
1.37036E+12;3;3;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;9;;
1.37036E+12;3;9;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;6;;
1.37036E+12;3;108;;
1.37036E+12;3;108;;
