1370356184473;0;0
1370356184473;0;0
1370356184505;0;0
1370356184672;0;0
1370356184704;0;0
1370356184704;0;0
1370356184736;0;0
1370356184736;0;0
1370356185008;0;0
1370356185008;0;0
1370356201248;627;431
1370356201248;627;431
1370356201280;627;435
1370356201280;627;435
1370356217184;167;10
1370356217184;167;10
1370356217216;167;10
1370356217216;167;10
1370356217248;167;10
1370356217248;167;10
1370356217288;167;10
1370356217288;167;10
1370356217320;167;10
1370356217320;167;10
1370356220144;315;13
1370356220144;315;13
1370356220184;315;13
1370356220184;315;13
1370356220216;315;13
1370356220216;315;13
1370356220248;315;10
1370356220248;315;10
1370356220280;315;8
1370356220280;315;8
1370356220312;312;8
1370356220312;312;8
1370356220344;312;8
1370356220344;312;8
1370356228031;461;17
1370356228031;461;17
1370356228063;457;21
1370356228063;457;21
1370356228135;457;21
1370356228135;457;21
1370356228167;461;17
1370356228167;461;17
1370356229431;585;13
1370356229431;585;13
1370356229463;585;10
1370356229463;585;10
1370356229495;585;10
1370356229495;585;10
1370356229535;585;13
1370356229535;585;13
1370356229567;585;13
1370356229567;585;13
1370356231064;709;3
1370356231064;709;3
1370356231096;709;3
1370356231096;709;3
1370356231128;709;3
1370356231128;709;3
1370356231161;709;3
1370356231161;709;3
1370356231192;709;3
1370356231192;709;3
1370356232664;819;7
1370356232664;819;7
1370356232696;819;3
1370356232696;819;3
1370356232728;822;2
1370356232728;822;2
1370356232760;822;2
1370356232760;822;2
1370356234328;929;3
1370356234328;929;3
1370356234360;929;3
1370356234360;929;3
1370356234392;929;3
1370356234392;929;3
1370356234424;925;7
1370356234424;925;7
1370356234456;926;8
1370356234456;926;8
1370356237056;0;0
1370356237056;0;0
1370356237088;0;0
1370356237088;0;0
1370356237120;0;0
1370356237120;0;0
1370356237152;0;0
1370356237152;0;0
1370356237184;0;0
1370356237184;0;0
1370356244671;170;371
1370356244671;170;371
1370356245775;315;376
1370356245775;319;376
1370356245807;319;376
1370356245807;319;376
1370356245935;319;376
1370356245935;319;376
1370356246903;459;379
1370356246903;459;379
1370356246935;459;379
1370356246935;459;379
1370356246967;459;379
1370356246967;459;379
1370356247039;459;379
1370356247039;459;379
1370356248072;591;375
1370356248072;591;375
1370356248104;591;375
1370356248104;591;375
1370356248136;591;371
1370356248136;591;371
1370356248168;591;371
1370356248168;591;371
1370356249200;712;379
1370356249200;712;379
1370356249232;712;379
1370356249232;712;379
1370356249264;712;379
1370356249264;712;379
1370356249304;712;379
1370356249304;712;379
1370356249336;712;379
1370356249336;712;379
1370356250400;826;371
1370356250400;826;371
1370356250432;826;368
1370356250432;826;368
1370356250464;826;368
1370356250464;826;368
1370356250496;826;368
1370356250496;826;368
1370356251528;930;379
1370356251528;930;379
1370356251560;930;375
1370356251560;930;375
1370356251600;930;375
1370356251600;930;375
1370356251632;933;375
1370356251632;933;375
1370356251664;933;371
1370356251664;933;371
1370356252928;0;0
1370356252928;0;0
1370356252960;0;0
1370356252960;0;0
1370356252992;0;0
1370356252992;0;0
1370356253024;0;0
1370356253024;0;0
1370356253064;0;0
1370356253064;0;0
1370356253096;0;0
1370356253096;0;0
1370356255951;0;0
1370356255951;0;0
1370356255991;0;0
1370356255991;0;0
1370356256023;0;0
1370356256023;0;0
1370356256056;0;0
1370356256056;0;0
1370356256087;0;0
1370356256087;0;0
1370356256120;0;0
1370356256120;0;0
1370356257383;0;0
1370356257383;0;0
1370356257423;0;0
1370356257423;0;0
1370356257455;0;0
1370356257455;0;0
1370356257487;0;0
1370356257487;0;0
1370356257519;0;0
1370356257519;0;0
1370356258615;0;0
1370356258615;0;0
1370356258647;0;0
1370356258647;0;0
1370356258687;0;0
1370356258687;0;0
1370356258719;0;0
1370356258719;0;0
1370356258751;0;0
1370356258751;0;0
1370356259879;0;0
1370356259879;0;0
1370356259919;0;0
1370356259919;0;0
1370356259951;0;0
1370356259951;0;0
1370356259983;0;0
1370356259983;0;0
1370356260015;0;0
1370356260015;0;0
1370356261311;0;0
1370356261311;0;0
1370356261343;0;0
1370356261343;0;0
1370356261383;0;0
1370356261383;0;0
1370356261415;0;0
1370356261415;0;0
1370356262543;0;0
1370356262543;0;0
1370356262575;0;0
1370356262575;0;0
1370356262607;0;0
1370356262607;0;0
1370356262647;0;0
1370356262647;0;0
1370356262679;0;0
1370356262679;0;0
1370356263839;0;0
1370356263839;0;0
1370356263879;0;0
1370356263879;0;0
1370356263912;0;0
1370356263912;0;0
1370356263943;0;0
1370356263943;0;0
1370356263975;0;0
1370356263975;0;0
1370356265144;0;0
1370356265144;0;0
1370356265176;0;0
1370356265176;0;0
1370356265208;0;0
1370356265208;0;0
1370356266536;0;0
